SITE,TREE_ID,BAND_NUM,SP,ORG_DBH,BAND_DIAM,GAP_WIDTH,DBH,DOY,YEAR,DATE,NOTES,FLAG,DATA_SET,UNIQUE_ID,SKIP,ADJUST,REMOVE,NEW_BAND
SERC,42277,1,FAGR,12.7,12.7,67.25,13.101389,214,2018,NA,NA,NA,NSF,SERC422771,0,0,0,0
SERC,43107,1,FAGR,49.4,48.6,33.99,49.498358,214,2018,NA,NA,NA,NSF,SERC431071,0,0,0,0
SERC,43245,2,FAGR,20.7,21.3,59.76,21.53811,214,2018,NA,NA,NA,NSF,SERC432452,0,0,0,0
SERC,43247,2,FAGR,6.7,6.3,7.5,6.708276,214,2018,NA,NA,NA,NSF,SERC432472,0,0,0,0
SERC,43420,1,FAGR,86.6,87,56.55,86.934544,214,2018,NA,NA,NA,NSF,SERC434201,0,0,0,0
SERC,50913,1,FAGR,25.4,25.3,64.11,25.83322,214,2018,NA,NA,NA,NSF,SERC509131,0,0,0,0
SERC,60322,1,FAGR,14.8,14.5,27.47,15.473544,214,2018,NA,NA,NA,NSF,SERC603221,0,0,0,0
SERC,70266,1,FAGR,21.4,21.5,51.75,22.103147,214,2018,NA,NA,NA,NSF,SERC702661,0,0,0,0
SERC,70361,1,FAGR,54.2,64.4,52.63,64.748918,214,2018,NA,NA,NA,NSF,SERC703611,0,0,0,0
SERC,70905,1,FAGR,86.5,57.7,59.36,57.87693,214,2018,NA,NA,NA,NSF,SERC709051,0,0,0,0
SERC,71429,1,FAGR,64.8,64.2,29.56,65.209347,214,2018,NA,NA,NA,NSF,SERC714291,0,0,0,0
SERC,80322,2,FAGR,45,45.5,23.48,46.04533,214,2018,NA,NA,NA,NSF,SERC803222,0,0,0,0
SERC,80337,1,FAGR,50,50.4,118.13,50.694234,214,2018,NA,NA,NA,NSF,SERC803371,0,0,0,0
SERC,80337,2,FAGR,50,50.4,23.04,50.706966,214,2018,NA,NA,NA,NSF,SERC803372,0,0,0,0
SERC,80469,1,FAGR,5.4,5.3,25.76,5.468755,214,2018,NA,NA,NA,NSF,SERC804691,0,0,0,0
SERC,80485,1,FAGR,45,44.9,85,45.358735,214,2018,NA,NA,NA,NSF,SERC804851,0,0,0,0
SERC,81040,1,FAGR,26.4,26.7,46.86,26.630138,214,2018,NA,NA,NA,NSF,SERC810401,0,0,0,0
SERC,81275,2,FAGR,8.6,8.7,12.82,8.664617,214,2018,NA,NA,NA,NSF,SERC812752,0,0,0,0
SERC,81278,1,FAGR,16.9,17.2,76.83,17.339586,214,2018,NA,NA,NA,NSF,SERC812781,0,0,0,0
SERC,81278,2,FAGR,16.9,17.2,13.81,17.28802,214,2018,NA,NA,NA,NSF,SERC812782,0,0,0,0
SERC,91103,1,FAGR,25,24.3,54.89,26.595687,214,2018,NA,NA,NA,NSF,SERC911031,0,0,0,0
SERC,100154,1,FAGR,34.8,34.4,18.07,35.186747,214,2018,NA,NA,NA,NSF,SERC1001541,0,0,0,0
SERC,101498,2,FAGR,9.7,9.4,5.54,9.875389,214,2018,NA,NA,NA,NSF,SERC1014982,0,0,0,0
SERC,110425,2,FAGR,7.1,7,5.21,7.522716,214,2018,NA,NA,NA,NSF,SERC1104252,0,0,0,0
SERC,111002,1,FAGR,28.3,10,57.38,10.781935,214,2018,NA,NA,NA,NSF,SERC1110021,0,0,0,0
SERC,130299,1,FAGR,24.2,24.5,71.36,24.599161,214,2018,NA,NA,NA,NSF,SERC1302991,0,0,0,0
SERC,130632,1,FAGR,22,22,9.49,22.011777,214,2018,NA,NA,NA,NSF,SERC1306321,0,0,0,0
SERC,140981,1,FAGR,9.8,9.8,13.68,10.518425,214,2018,NA,NA,NA,NSF,SERC1409811,0,0,0,0
SERC,142546,1,FAGR,11,10.7,23.1,11.531259,214,2018,NA,NA,NA,NSF,SERC1425461,0,0,0,0
SERC,150147,1,FAGR,27.5,27.2,47.28,28.133755,214,2018,NA,NA,NA,NSF,SERC1501471,0,0,0,0
SERC,160234,1,FAGR,7.3,6.7,23.28,7.836352,214,2018,NA,NA,NA,NSF,SERC1602341,0,0,0,0
SERC,49,1,FRAM2,27.1,27,24.88,27.568234,212,2018,NA,NA,NA,NSF,SERC491,0,0,0,0
SERC,21511,1,FRAM2,73.6,73.6,122.83,74.281501,214,2018,NA,NA,NA,NSF,SERC215111,0,0,0,0
SERC,21511,2,FRAM2,73.6,73.6,18.76,74.217521,214,2018,NA,NA,NA,NSF,SERC215112,0,0,0,0
SERC,21512,1,FRAM2,58.6,59.8,79.46,58.92213,214,2018,NA,NA,NA,NSF,SERC215121,0,0,0,0
SERC,30177,1,FRAM2,22.3,22.3,5.66,22.247161,214,2018,NA,NA,NA,NSF,SERC301771,0,0,0,0
SERC,30202,1,FRAM2,33.9,33.8,7.18,33.726521,214,2018,NA,NA,NA,NSF,SERC302021,0,0,0,0
SERC,30218,1,FRAM2,16.5,16.2,7.48,16.504775,214,2018,NA,NA,NA,NSF,SERC302181,0,0,0,0
SERC,30281,1,FRAM2,28.6,28.1,26.81,28.503552,214,2018,NA,NA,NA,NSF,SERC302811,0,0,0,0
SERC,30282,1,FRAM2,49.9,49.9,86.87,50.162606,214,2018,NA,NA,NA,NSF,SERC302821,0,0,0,0
SERC,30383,1,FRAM2,57.2,57.3,6.83,57.023656,214,2018,NA,NA,NA,NSF,SERC303831,0,0,0,0
SERC,30654,1,FRAM2,80.2,80.2,17.1,80.442234,214,2018,NA,NA,NA,NSF,SERC306541,0,0,0,0
SERC,30887,1,FRAM2,21.5,21.3,5.5,21.502546,214,2018,NA,NA,NA,NSF,SERC308871,0,0,0,0
SERC,30914,1,FRAM2,37,36.9,11.65,37.07162,214,2018,NA,NA,NA,NSF,SERC309141,0,0,0,0
SERC,40254,1,FRAM2,9.9,9.6,8.05,10.072842,214,2018,NA,NA,NA,NSF,SERC402541,0,0,0,0
SERC,40663,1,FRAM2,17,17.1,5.1,17.033741,214,2018,NA,NA,NA,NSF,SERC406631,0,0,0,0
SERC,41915,1,FRAM2,42.7,42.6,8.15,42.805042,214,2018,NA,NA,NA,NSF,SERC419151,0,0,0,0
SERC,42016,1,FRAM2,44.8,44.7,9.94,44.918093,214,2018,NA,NA,NA,NSF,SERC420161,0,0,0,0
SERC,51094,1,FRAM2,44.1,43.9,7.61,43.96631,214,2018,NA,NA,NA,NSF,SERC510941,0,0,0,0
SERC,51266,1,FRAM2,16.6,16.4,4.31,16.524561,214,2018,NA,NA,NA,NSF,SERC512661,0,0,0,0
SERC,53665,1,FRAM2,6.3,6.5,7.44,6.350293,214,2018,NA,NA,NA,NSF,SERC536651,0,0,0,0
SERC,53676,1,FRAM2,8.3,8.3,6.66,8.271352,214,2018,NA,NA,NA,NSF,SERC536761,0,0,0,0
SERC,53809,1,FRAM2,25.4,24.5,3.62,25.48849,214,2018,NA,NA,NA,NSF,SERC538091,0,0,0,0
SERC,53811,1,FRAM2,17.4,16.8,13.66,17.797251,214,2018,NA,NA,NA,NSF,SERC538111,0,0,0,0
SERC,53813,1,FRAM2,29,28.5,13.02,29.335817,214,2018,NA,NA,NA,NSF,SERC538131,0,0,0,0
SERC,53873,1,FRAM2,15.6,15.8,4.03,15.564986,214,2018,NA,NA,NA,NSF,SERC538731,0,0,0,0
SERC,53884,1,FRAM2,68.8,68.7,12.51,69.023135,214,2018,NA,NA,NA,NSF,SERC538841,0,0,0,0
SERC,60306,1,FRAM2,33.3,33.1,49.43,33.756138,214,2018,NA,NA,NA,NSF,SERC603061,0,0,0,0
SERC,61290,1,FRAM2,5.5,5.4,6.55,5.52451,214,2018,NA,NA,NA,NSF,SERC612901,0,0,0,0
SERC,100334,1,FRAM2,22,22.2,47.03,22.389293,214,2018,NA,NA,NA,NSF,SERC1003341,0,0,0,0
SERC,100396,1,FRAM2,59,58.9,1.55,59.023873,214,2018,NA,DS,NA,NSF,SERC1003961,0,0,1,0
SERC,110126,1,FRAM2,8.6,8.5,8.16,8.613687,214,2018,NA,NA,NA,NSF,SERC1101261,0,0,0,0
SERC,110842,1,FRAM2,8.8,8.6,6.63,8.833423,214,2018,NA,NA,NA,NSF,SERC1108421,0,0,0,0
SERC,140970,1,FRAM2,72.2,71.1,86.78,72.706431,214,2018,NA,NA,NA,NSF,SERC1409701,0,0,0,0
SERC,152478,1,FRAM2,7.9,7.9,6.16,7.965254,214,2018,NA,NA,NA,NSF,SERC1524781,0,0,0,0
SERC,152985,1,FRAM2,18.1,17.9,6.32,18.070715,214,2018,NA,NA,NA,NSF,SERC1529851,0,0,0,0
SERC,161972,1,FRAM2,26.3,26.2,18.73,26.658417,214,2018,NA,NA,NA,NSF,SERC1619721,0,0,0,0
SERC,210537,1,FRAM2,7.4,7.4,6.29,7.464299,212,2018,NA,NA,NA,NSF,SERC2105371,0,0,0,0
SERC,1,1,PRSE2,28.6,28.4,9.83,28.558301,212,2018,NA,NA,NA,NSF,SERC11,0,0,0,0
SERC,2,1,PRSE2,23,23,8.24,23.058251,212,2018,NA,NA,NA,NSF,SERC21,0,0,0,0
SERC,3,1,PRSE2,30.2,30.2,9.42,30.19427,212,2018,NA,NA,NA,NSF,SERC31,0,0,0,0
SERC,4,1,PRSE2,7.5,7.9,3.25,7.507958,212,2018,NA,NA,NA,NSF,SERC41,0,0,0,0
SERC,7,1,PRSE2,32.6,32.5,2.32,32.574217,212,2018,NA,NA,NA,NSF,SERC71,0,0,0,0
SERC,9,1,PRSE2,30.6,30.3,6.86,30.586949,212,2018,NA,NA,NA,NSF,SERC91,0,0,0,0
SERC,10,1,PRSE2,17.5,17,4.2,17.587535,212,2018,NA,NA,NA,NSF,SERC101,0,0,0,0
SERC,11,1,PRSE2,26,25.3,9.86,26.166794,212,2018,NA,NA,NA,NSF,SERC111,0,0,0,0
SERC,12,1,PRSE2,14.5,14.7,2.27,14.457028,212,2018,NA,NA,NA,NSF,SERC121,0,0,0,0
SERC,15,1,PRSE2,30,29.3,7.29,29.998727,212,2018,NA,NA,NA,NSF,SERC151,0,0,0,0
SERC,16,1,PRSE2,30.9,29.4,6.72,30.910504,212,2018,NA,NA,NA,NSF,SERC161,0,0,0,0
SERC,17,1,PRSE2,16.1,15.8,2.07,16.022969,212,2018,NA,NA,NA,NSF,SERC171,0,0,0,0
SERC,18,1,PRSE2,6.8,6.8,6.79,6.799682,212,2018,NA,NA,NA,NSF,SERC181,0,0,0,0
SERC,20,1,PRSE2,30.1,29.5,10.03,30.080901,212,2018,NA,NA,NA,NSF,SERC201,0,0,0,0
SERC,21,1,PRSE2,19.1,18.9,7.13,19.137242,212,2018,NA,NA,NA,NSF,SERC211,0,0,0,0
SERC,22,1,PRSE2,37,36.8,2.59,36.950025,212,2018,NA,NA,NA,NSF,SERC221,0,0,0,0
SERC,23,1,PRSE2,55.3,53.5,2.9,55.274217,212,2018,NA,NA,NA,NSF,SERC231,0,0,0,0
SERC,25,1,PRSE2,52.7,52.7,5.67,52.65671,212,2018,NA,NA,NA,NSF,SERC251,0,0,0,0
SERC,26,1,PRSE2,31.1,30.9,1.68,31.026789,212,2018,NA,NA,NA,NSF,SERC261,0,0,0,0
SERC,27,1,PRSE2,26.5,25.6,4.64,26.509549,212,2018,NA,NA,NA,NSF,SERC271,0,0,0,0
SERC,28,1,PRSE2,56.7,56.4,37.27,57.233169,212,2018,NA,NA,NA,NSF,SERC281,0,0,0,0
SERC,29,1,PRSE2,35.2,34.3,6.67,35.17549,212,2018,NA,NA,NA,NSF,SERC291,0,0,0,0
SERC,30,1,PRSE2,26.5,26.4,4.34,26.521963,212,2018,NA,NA,NA,NSF,SERC301,0,0,0,0
SERC,69,1,PRSE2,45.1,44.2,17.77,45.552637,212,2018,NA,NA,NA,NSF,SERC691,0,0,0,0
SERC,70,1,PRSE2,40.8,40.2,4.81,40.827375,212,2018,NA,NA,NA,NSF,SERC701,0,0,0,0
SERC,71,1,PRSE2,74.3,74.1,24.51,74.716668,212,2018,NA,NA,NA,NSF,SERC711,0,0,0,0
SERC,72,1,PRSE2,21.3,21.1,4.9,21.310186,212,2018,NA,NA,NA,NSF,SERC721,0,0,0,0
SERC,73,1,PRSE2,35.1,34.8,4.76,35.006735,212,2018,NA,NA,NA,NSF,SERC731,0,0,0,0
SERC,74,1,PRSE2,27.6,27.1,3.97,27.657932,212,2018,NA,NA,NA,NSF,SERC741,0,0,0,0
SERC,75,1,PRSE2,41.6,41.3,2.34,41.612414,212,2018,NA,NA,NA,NSF,SERC751,0,0,0,0
SERC,76,1,PRSE2,30.6,29.9,6.79,30.498459,212,2018,NA,NA,NA,NSF,SERC761,0,0,0,0
SERC,77,1,PRSE2,18.9,18.4,3.61,18.79273,212,2018,NA,NA,NA,NSF,SERC771,0,0,0,0
SERC,78,1,PRSE2,21,20.8,7.6,20.945569,212,2018,NA,NA,NA,NSF,SERC781,0,0,0,0
SERC,79,1,PRSE2,15.1,14.4,3.61,15.08313,212,2018,NA,NA,NA,NSF,SERC791,0,0,0,0
SERC,140187,1,PRSE2,10.2,9.9,26.05,10.895825,214,2018,NA,NA,NA,NSF,SERC1401871,0,0,0,0
SERC,140411,1,PRSE2,13.9,13.2,21.91,14.411206,214,2018,NA,NA,NA,NSF,SERC1404111,0,0,0,0
SERC,142244,1,PRSE2,10,10.1,6.04,9.993315,214,2018,NA,NA,NA,NSF,SERC1422441,0,0,0,0
SERC,160708,1,PRSE2,9.5,9.5,1.26,9.483766,214,2018,NA,NA,NA,NSF,SERC1607081,0,0,0,0
SERC,162640,1,PRSE2,6.6,6.4,15.6,6.982608,214,2018,NA,NA,NA,NSF,SERC1626401,0,0,0,0
SERC,162892,1,PRSE2,17.1,16.8,14.11,17.458735,214,2018,NA,NA,NA,NSF,SERC1628921,0,0,0,0
SERC,210118,1,PRSE2,22.2,22.2,3.99,22.157665,212,2018,NA,NA,NA,NSF,SERC2101181,0,0,0,0
SERC,210206,1,PRSE2,26.2,25.7,8.96,26.220372,212,2018,NA,NA,NA,NSF,SERC2102061,0,0,0,0
SERC,210504,1,PRSE2,41.3,41.3,6.08,41.284721,212,2018,NA,NA,NA,NSF,SERC2105041,0,0,0,0
SERC,210617,1,PRSE2,16.1,16.1,2.51,16.058301,212,2018,NA,NA,NA,NSF,SERC2106171,0,0,0,0
SERC,220187,1,PRSE2,15.7,15.6,0.92,15.569175,212,2018,NA,DS,NA,NSF,SERC2201871,0,0,1,0
SERC,220188,1,PRSE2,8,8,3.61,7.999363,212,2018,NA,NA,NA,NSF,SERC2201881,0,0,0,0
SERC,220229,1,PRSE2,64.8,65.8,8.78,64.973479,212,2018,NA,NA,NA,NSF,SERC2202291,0,0,0,0
SERC,220244,1,PRSE2,8.7,9,2.44,8.686631,212,2018,NA,NA,NA,NSF,SERC2202441,0,0,0,0
SERC,220437,1,PRSE2,10.2,10.2,5.26,10.197454,212,2018,NA,NA,NA,NSF,SERC2204371,0,0,0,0
SERC,220577,1,PRSE2,6.5,5.9,1.52,6.493952,212,2018,NA,NA,NA,NSF,SERC2205771,0,0,0,0
SERC,8,1,QURU,21.2,20.7,14.89,21.521175,212,2018,NA,NA,NA,NSF,SERC81,0,0,0,0
SERC,31,1,QURU,19.3,19,26.66,19.920704,212,2018,NA,NA,NA,NSF,SERC311,0,0,0,0
SERC,32,1,QURU,10.8,10.6,18.61,11.228127,212,2018,NA,NA,NA,NSF,SERC321,0,0,0,0
SERC,33,1,QURU,33.8,33.5,27.21,34.372003,212,2018,NA,NA,NA,NSF,SERC331,0,0,0,0
SERC,34,1,QURU,48.9,48.5,31.82,49.679223,212,2018,NA,NA,NA,NSF,SERC341,0,0,0,0
SERC,35,1,QURU,29.9,29.6,23.57,30.537575,212,2018,NA,NA,NA,NSF,SERC351,0,0,0,0
SERC,36,1,QURU,66.8,66,78.09,68.97724,212,2018,NA,NA,NA,NSF,SERC361,0,0,0,0
SERC,37,1,QURU,51.4,50.8,25.34,52.075135,212,2018,NA,NA,NA,NSF,SERC371,0,0,0,0
SERC,38,1,QURU,77.6,77.6,11.09,77.779527,212,2018,NA,NA,NA,NSF,SERC381,0,0,0,0
SERC,39,1,QURU,34.8,34.3,40.84,35.836099,212,2018,NA,NA,NA,NSF,SERC391,0,0,0,0
SERC,40,1,QURU,25.3,24.8,42,25.938848,212,2018,NA,NA,NA,NSF,SERC401,0,0,0,0
SERC,41,1,QURU,64.7,63.9,60.24,66.223113,212,2018,NA,NA,NA,NSF,SERC411,0,0,0,0
SERC,42,1,QURU,28.6,28.4,16.27,29.090834,212,2018,NA,NA,NA,NSF,SERC421,0,0,0,0
SERC,43,1,QURU,91.3,88.7,46.41,92.488887,212,2018,NA,NA,NA,NSF,SERC431,0,0,0,0
SERC,80,1,QURU,24.9,14.6,24.41,25.543304,212,2018,NA,NA,NA,NSF,SERC801,0,0,0,0
SERC,81,1,QURU,60,58.4,21.74,60.326904,212,2018,NA,NA,NA,NSF,SERC811,0,0,0,0
SERC,82,1,QURU,51.5,51.2,36.15,52.333972,212,2018,NA,NA,NA,NSF,SERC821,0,0,0,0
SERC,83,1,QURU,21.4,21.9,8.71,21.503132,212,2018,NA,NA,NA,NSF,SERC831,0,0,0,0
SERC,84,1,QURU,57.1,56.2,47.28,58.21313,212,2018,NA,NA,NA,NSF,SERC841,0,0,0,0
SERC,85,1,QURU,30.4,30.2,13.98,30.617406,212,2018,NA,NA,NA,NSF,SERC851,0,0,0,0
SERC,1344,1,QURU,31.7,31.7,23.18,32.312747,212,2018,NA,NA,NA,NSF,SERC13441,0,0,0,0
SERC,3932,1,QURU,33.9,33.8,16.67,34.26351,212,2018,NA,NA,NA,NSF,SERC39321,0,0,0,0
SERC,8429,1,QURU,107.6,104.4,30.3,108.356623,212,2018,NA,NA,NA,NSF,SERC84291,0,0,0,0
SERC,10285,1,QURU,26.3,25.9,25.18,26.962403,214,2018,NA,NA,NA,NSF,SERC102851,0,0,0,0
SERC,10660,1,QURU,5.4,5.4,8.33,5.415915,214,2018,NA,NA,NA,NSF,SERC106601,0,0,0,0
SERC,10686,1,QURU,67.5,67,44.11,68.515409,214,2018,NA,NA,NA,NSF,SERC106861,0,0,0,0
SERC,20307,1,QURU,12.6,12.4,6.88,12.652521,214,2018,NA,NA,NA,NSF,SERC203071,0,0,0,0
SERC,20424,1,QURU,24.9,24.8,15.14,25.137777,214,2018,NA,NA,NA,NSF,SERC204241,0,0,0,0
SERC,21159,1,QURU,49.4,50,50.93,50.683744,214,2018,NA,NA,NA,NSF,SERC211591,0,0,0,0
SERC,21514,1,QURU,103.6,102.3,39.2,104.590899,214,2018,NA,NA,NA,NSF,SERC215141,0,0,0,0
SERC,21524,1,QURU,31.5,31.3,16.99,31.928445,214,2018,NA,NA,NA,NSF,SERC215241,0,0,0,0
SERC,30757,1,QURU,31.6,31.4,13.76,31.585358,214,2018,NA,NA,NA,NSF,SERC307571,0,0,0,0
SERC,30786,1,QURU,14.3,14.1,2.55,14.268487,214,2018,NA,NA,NA,NSF,SERC307861,0,0,0,0
SERC,30928,1,QURU,16.6,16.5,14.54,16.870882,214,2018,NA,NA,NA,NSF,SERC309281,0,0,0,0
SERC,31003,1,QURU,62.7,62.1,45.13,63.801352,214,2018,NA,NA,NA,NSF,SERC310031,0,0,0,0
SERC,31155,1,QURU,37.7,37.4,27.81,38.303834,214,2018,NA,NA,NA,NSF,SERC311551,0,0,0,0
SERC,40443,1,QURU,60.1,60.9,67.27,61.351276,214,2018,NA,NA,NA,NSF,SERC404431,0,0,0,0
SERC,41154,1,QURU,62.6,61.8,61.52,64.157809,214,2018,NA,NA,NA,NSF,SERC411541,0,0,0,0
SERC,70390,1,QURU,9.2,9,6.65,9.272256,214,2018,NA,NA,NA,NSF,SERC703901,0,0,0,0
SERC,100347,1,QURU,9.8,9.6,20.5,10.239586,214,2018,NA,NA,NA,NSF,SERC1003471,0,0,0,0
SERC,100865,1,QURU,101.1,100.2,62.63,102.201034,214,2018,NA,NA,NA,NSF,SERC1008651,0,0,0,0
SERC,130285,1,QURU,112.7,112.6,105.38,113.46649,214,2018,NA,NA,NA,NSF,SERC1302851,0,0,0,0
SERC,130528,1,QURU,123.6,71.9,49.72,124.874513,214,2018,NA,NA,NA,NSF,SERC1305281,0,0,0,0
SERC,130532,1,QURU,57.9,58.1,98.14,58.521659,214,2018,NA,NA,NA,NSF,SERC1305321,0,0,0,0
SERC,130534,1,QURU,51.9,52.3,88.21,52.672538,214,2018,NA,NA,NA,NSF,SERC1305341,0,0,0,0
SERC,130535,1,QURU,84.4,83.2,78.15,84.883513,214,2018,NA,NA,NA,NSF,SERC1305351,0,0,0,0
SERC,130617,1,QURU,79.2,78.5,58.15,79.481704,214,2018,NA,NA,NA,NSF,SERC1306171,0,0,0,0
SERC,130947,1,QURU,67.7,66,73.6,68.152,214,2018,NA,NA,NA,NSF,SERC1309471,0,0,0,0
SERC,131300,1,QURU,69.3,68.6,16.78,69.643775,214,2018,NA,NA,NA,NSF,SERC1313001,0,0,0,0
SERC,10587,1,ACRU,7.8,7.7,11.12,8.02409,220,2018,NA,NA,NA,NSF,SERC105871,0,0,0,0
SERC,20448,1,ACRU,6.7,6.4,17.71,6.710504,220,2018,NA,NA,NA,NSF,SERC204481,0,0,0,0
SERC,30647,1,ACRU,11.8,11.3,3.48,11.784085,220,2018,NA,NA,NA,NSF,SERC306471,0,0,0,0
SERC,40430,1,ACRU,11.5,11.6,27.21,11.556977,220,2018,NA,NA,NA,NSF,SERC404301,0,0,0,0
SERC,40529,1,ACRU,20.6,20.3,3.89,20.603183,220,2018,NA,NA,NA,NSF,SERC405291,0,0,0,0
SERC,43389,1,ACRU,51,49.6,57.06,51.232366,220,2018,NA,NA,NA,NSF,SERC433891,0,0,0,0
SERC,50336,2,ACRU,70.1,71.5,15.58,70.304355,220,2018,NA,NA,NA,NSF,SERC503362,0,0,0,0
SERC,50348,1,ACRU,32.6,32.4,25.94,32.811994,220,2018,NA,NA,NA,NSF,SERC503481,0,0,0,0
SERC,50711,1,ACRU,72.5,71.9,63.33,73.201555,220,2018,NA,NA,NA,NSF,SERC507111,0,0,0,0
SERC,50925,1,ACRU,33.8,32.6,34.4,34.007538,220,2018,NA,NA,NA,NSF,SERC509251,0,0,0,0
SERC,50927,1,ACRU,27,26.7,60.7,27.401389,220,2018,NA,NA,NA,NSF,SERC509271,0,0,0,0
SERC,50932,1,ACRU,25.3,25.2,27.9,25.513268,220,2018,NA,NA,NA,NSF,SERC509321,0,0,0,0
SERC,51027,1,ACRU,26.4,25.9,63.16,28.179034,220,2018,NA,NA,NA,NSF,SERC510271,0,0,0,0
SERC,60127,1,ACRU,6.9,6.8,8.64,7.060746,220,2018,NA,NA,NA,NSF,SERC601271,0,0,0,0
SERC,60609,1,ACRU,5.7,5.7,11.63,5.934276,220,2018,NA,NA,NA,NSF,SERC606091,0,0,0,0
SERC,80941,1,ACRU,5.3,5.2,7.57,5.310504,220,2018,NA,NA,NA,NSF,SERC809411,0,0,0,0
SERC,90101,1,ACRU,57.2,55.4,80.59,57.668552,220,2018,NA,NA,NA,NSF,SERC901011,0,0,0,0
SERC,90115,1,ACRU,25.1,24.4,12.32,25.466056,220,2018,NA,NA,NA,NSF,SERC901151,0,0,0,0
SERC,90224,1,ACRU,31.7,31.7,57.85,31.978839,220,2018,NA,NA,NA,NSF,SERC902241,0,0,0,0
SERC,90428,1,ACRU,26.9,26.9,22.45,26.974166,220,2018,NA,NA,NA,NSF,SERC904281,0,0,0,0
SERC,90431,1,ACRU,41.1,39.6,11.93,41.149975,220,2018,NA,NA,NA,NSF,SERC904311,0,0,0,0
SERC,90545,1,ACRU,88.2,86.4,103.14,88.899963,220,2018,NA,NA,NA,NSF,SERC905451,0,0,0,0
SERC,90684,1,ACRU,51.2,50.9,82.44,51.591839,220,2018,NA,NA,NA,NSF,SERC906841,0,0,0,0
SERC,100916,1,ACRU,43.7,44,57.03,44.020538,220,2018,NA,NA,NA,NSF,SERC1009161,0,0,0,0
SERC,100947,1,ACRU,28.9,28.5,29.98,29.813231,220,2018,NA,NA,NA,NSF,SERC1009471,0,0,0,0
SERC,101140,1,ACRU,33.2,33.2,43.19,34.522259,220,2018,NA,NA,NA,NSF,SERC1011401,0,0,0,0
SERC,101325,1,ACRU,17.5,17.4,15.15,17.853324,220,2018,NA,NA,NA,NSF,SERC1013251,0,0,0,0
SERC,101709,1,ACRU,35.3,36.6,40.63,35.952854,220,2018,NA,NA,NA,NSF,SERC1017091,0,0,0,0
SERC,102405,2,ACRU,49.8,49.7,51.76,51.244809,220,2018,NA,NA,NA,NSF,SERC1024052,0,0,0,0
SERC,111574,1,ACRU,25.3,25.1,9.39,25.440375,220,2018,NA,CH,NA,NSF,SERC1115741,0,1,0,0
SERC,120537,1,ACRU,15.3,15.1,6.38,15.27167,220,2018,NA,NA,NA,NSF,SERC1205371,0,0,0,0
SERC,130612,1,ACRU,15.1,15,3.77,15.07931,220,2018,NA,CH,NA,NSF,SERC1306121,0,1,0,0
SERC,140036,1,ACRU,28.4,28.1,18.23,28.73709,220,2018,NA,NA,NA,NSF,SERC1400361,0,0,0,0
SERC,140260,1,ACRU,45.7,44.7,91.5,46.102662,220,2018,NA,NA,NA,NSF,SERC1402601,0,0,0,0
SERC,140284,1,ACRU,77.5,77.1,126.81,78.257578,220,2018,NA,NA,NA,NSF,SERC1402841,0,0,0,0
SERC,140284,2,ACRU,77.5,77.1,20.62,78.191369,220,2018,NA,NA,NA,NSF,SERC1402842,0,0,0,0
SERC,140384,2,ACRU,70.2,69.7,28.64,70.908239,220,2018,NA,NA,NA,NSF,SERC1403842,0,0,0,0
SERC,140569,1,ACRU,43.9,43.7,45.48,44.085256,220,2018,NA,NA,NA,NSF,SERC1405691,0,0,0,0
SERC,140569,2,ACRU,43.9,43.7,9.75,44.051197,220,2018,NA,NA,NA,NSF,SERC1405692,0,0,0,0
SERC,140878,1,ACRU,91.2,90.3,127.07,91.966172,220,2018,NA,NA,NA,NSF,SERC1408781,0,0,0,0
SERC,140878,2,ACRU,91.2,90.3,17.97,91.823251,220,2018,NA,NA,NA,NSF,SERC1408782,0,0,0,0
SERC,140958,1,ACRU,56.3,55.1,36.48,56.488758,220,2018,NA,NA,NA,NSF,SERC1409581,0,0,0,0
SERC,150998,1,ACRU,53.1,51.8,41.91,53.438682,220,2018,NA,NA,NA,NSF,SERC1509981,0,0,0,0
SERC,151070,1,ACRU,82.8,81.8,45.84,83.189293,220,2018,NA,NA,NA,NSF,SERC1510701,0,0,0,0
SERC,151106,2,ACRU,46.3,45.7,55.43,47.966671,220,2018,NA,NA,NA,NSF,SERC1511062,0,0,0,0
SERC,152498,1,ACRU,65.7,65.6,47.66,66.073377,220,2018,NA,NA,NA,NSF,SERC1524981,0,0,0,0
SERC,152551,2,ACRU,87.6,84.3,14.43,87.945366,220,2018,NA,NA,NA,NSF,SERC1525512,0,0,0,0
SERC,153173,1,ACRU,41.4,40.8,10.01,41.442335,220,2018,NA,NA,NA,NSF,SERC1531731,0,0,0,0
SERC,160228,1,ACRU,17.7,17.5,62.14,18.265637,220,2018,NA,NA,NA,NSF,SERC1602281,0,0,0,0
SERC,160611,1,ACRU,10.4,10.4,15.24,10.714808,220,2018,NA,NA,NA,NSF,SERC1606111,0,0,0,0
SERC,10088,1,FAGR,29.5,29.6,26.94,30.112747,220,2018,NA,NA,NA,NSF,SERC100881,0,0,0,0
SERC,10263,1,FAGR,18.5,18.1,69.77,19.818121,220,2018,NA,NA,NA,NSF,SERC102631,0,0,0,0
SERC,10393,1,FAGR,67.3,65.9,68.6,67.869775,220,2018,NA,NA,NA,NSF,SERC103931,0,0,0,0
SERC,10824,1,FAGR,81,81.2,44.61,81.288707,220,2018,NA,NA,NA,NSF,SERC108241,0,0,0,0
